#Cfactor 0.029882076
Recipient Pop1 Pop2 Pop3 Pop4 Pop6 Pop7 Pop8 Pop9 Pop11 Pop12 Pop13 Pop5
Pop9_95 875.56177 2667.29743 3382.41417 2126.72116 2554.30576 861.58413 4310.12657 4366.77214 3828.93218 2871.70692 1253.87067 884.162043
Pop9_96 883.122743 2676.11837 3408.7778 2143.51212 2563.05809 863.355163 4322.29022 4363.67196 3812.63995 2855.8665 1251.7333 883.704484
Pop9_97 881.113088 2661.25468 3377.91104 2138.79864 2566.76608 861.774731 4313.59908 4371.37916 3824.63179 2860.19205 1252.87223 884.32419
Pop9_98 874.628076 2662.26249 3383.59153 2129.56501 2562.06828 863.485038 4319.53784 4374.82073 3822.79199 2864.31278 1249.77253 883.109302
Pop9_99 876.551518 2662.40614 3388.19483 2133.74091 2557.33707 862.02468 4323.4175 4380.25068 3838.68024 2869.83761 1250.49755 881.983471
Pop9_100 883.147613 2675.71868 3392.56979 2126.96693 2563.58362 865.773246 4306.41232 4364.8325 3821.24451 2855.82194 1250.63504 886.086745
Pop11_1 870.249028 2630.44895 3345.1938 2104.60779 2482.59515 847.670421 3843.76408 3832.29788 4631.01222 3356.95608 1214.65251 857.560948
Pop11_2 874.058724 2634.36253 3350.17517 2102.74905 2492.49774 849.702812 3828.21801 3830.47976 4606.52294 3341.15351 1215.91413 861.362431
Pop11_3 868.186724 2629.45724 3353.41759 2110.5614 2484.1653 848.003346 3827.46297 3829.41397 4610.18253 3362.42004 1214.74769 859.552333
Pop11_4 867.056797 2637.41049 3354.04605 2115.09513 2493.25294 851.19567 3841.19243 3835.22468 4603.3336 3350.70317 1218.36125 861.16934
Pop11_5 865.717734 2643.84612 3354.43465 2111.29666 2487.57138 846.398111 3821.57362 3823.42998 4616.05931 3352.12155 1217.35442 859.490161
Pop11_6 873.094106 2644.81533 3360.12713 2106.07865 2484.56314 850.844927 3824.31921 3821.85656 4605.56315 3347.65883 1219.12819 861.141237
Pop11_7 871.747247 2629.66887 3346.40224 2113.75288 2496.69513 852.730538 3826.97167 3826.86637 4605.57307 3337.23688 1221.92243 863.789359
Pop11_8 869.972053 2632.69922 3346.15186 2106.78292 2489.15974 853.513072 3833.97134 3832.89127 4621.94158 3343.83687 1213.12207 859.911517
Pop11_9 868.756733 2639.54083 3355.66258 2109.99882 2487.89297 849.31732 3821.53433 3818.67188 4621.75556 3354.28052 1213.52358 858.113487
Pop11_10 874.696642 2637.89151 3355.35374 2115.40986 2493.80994 852.052519 3815.09386 3816.82918 4618.44269 3346.91646 1219.26279 860.271808
Pop11_11 872.678984 2628.62147 3343.769 2103.05053 2484.38174 847.436973 3838.68435 3835.96631 4628.94573 3349.56281 1214.85693 859.333422
Pop11_12 867.732306 2643.52685 3364.33118 2107.3812 2490.12582 852.320488 3827.84057 3825.12773 4610.82432 3353.89163 1217.427 859.65036
Pop11_13 872.4608 2644.45424 3362.4859 2110.21553 2495.54899 852.768902 3833.3946 3829.27607 4605.53761 3341.29168 1219.75141 862.908896
Pop11_14 868.216376 2633.47528 3350.16145 2107.38893 2487.30809 850.744429 3822.28133 3822.49584 4638.73501 3364.26296 1216.27671 860.134391
Pop11_15 869.771883 2637.00258 3360.7659 2113.69799 2493.98339 850.514531 3839.0273 3839.92567 4602.55416 3341.32453 1219.81858 860.963825
Pop11_16 868.054664 2634.71501 3355.2529 2100.96506 2486.90884 848.996754 3835.64528 3839.4334 4625.24302 3353.38703 1215.29497 861.512033
Pop11_17 874.860073 2635.50902 3350.88515 2107.57743 2490.62413 850.247204 3830.65402 3826.49664 4632.06968 3349.13686 1217.71634 861.075888
Pop11_18 874.128017 2634.63321 3345.86629 2109.58608 2488.88427 853.474361 3831.57086 3827.96612 4619.20893 3350.25589 1213.12398 862.831582
Pop11_19 866.16337 2647.27084 3366.3389 2104.91929 2495.45108 851.402671 3831.80918 3830.84059 4605.01549 3332.73628 1217.89924 861.323481
Pop11_20 868.540808 2642.57034 3360.89908 2110.6566 2489.1575 851.133434 3823.27668 3819.29227 4613.02143 3343.29688 1218.5451 862.295017
Pop11_21 870.571529 2642.49577 3353.73482 2106.98002 2492.3593 849.231342 3836.22373 3824.50936 4606.58395 3340.98148 1221.44999 863.769922
Pop11_22 868.741686 2640.4733 3348.1856 2104.73922 2492.15167 848.582571 3839.19802 3835.78208 4613.40385 3358.20521 1212.99492 859.901079
Pop11_23 866.331467 2637.20179 3350.35104 2111.88533 2495.13659 851.238418 3819.97918 3820.77109 4624.9848 3349.32748 1224.41943 865.079101
Pop11_24 869.720633 2637.80033 3350.50674 2118.6815 2494.15041 849.48265 3827.90337 3829.39833 4620.99173 3351.68229 1217.68832 861.124907
Pop11_25 873.700479 2639.08489 3348.27603 2105.61589 2496.58695 850.818946 3828.34456 3825.78462 4616.10191 3350.55533 1222.24993 862.506759
Pop11_26 869.550176 2633.20871 3351.93277 2105.12613 2491.67553 849.697959 3832.53921 3831.53486 4615.42435 3345.35813 1212.5753 859.645968
Pop11_27 868.938308 2639.23492 3352.29488 2104.96252 2488.66281 849.885987 3812.90692 3814.04917 4632.84993 3350.94002 1216.33947 860.303675
Pop11_28 875.219316 2640.32432 3353.65694 2116.67675 2486.3686 848.647394 3825.77252 3824.15413 4611.62154 3346.29162 1216.78674 858.195171
Pop11_29 866.48983 2641.35523 3352.94388 2105.14342 2483.18061 843.930661 3838.11401 3832.71373 4632.61172 3343.73708 1215.18568 856.186834
Pop11_30 873.272238 2641.81232 3350.12662 2105.29191 2487.36384 850.256527 3827.73666 3830.37634 4628.18145 3360.19458 1214.34368 859.095363
Pop11_31 864.552056 2640.69466 3361.62119 2108.72017 2489.67205 852.847702 3836.07131 3829.22429 4615.79214 3345.98956 1219.29847 861.491012
Pop11_32 871.111582 2644.98384 3354.10446 2112.91241 2498.51459 853.17787 3829.51506 3824.9697 4601.61274 3351.0958 1220.46858 863.61381
Pop11_33 869.706127 2646.60858 3354.54592 2105.84042 2492.65638 852.677335 3825.4787 3816.01107 4615.11465 3356.52915 1214.42849 862.435512
Pop11_34 871.551235 2634.41934 3357.30984 2109.10686 2488.49949 850.243993 3826.09202 3826.72596 4621.93714 3351.322 1219.42049 863.189817
Pop11_35 868.320919 2643.6897 3363.27756 2113.07683 2495.66384 852.484349 3823.30364 3816.6575 4615.85205 3349.18705 1221.08994 862.010592
Pop11_36 869.042052 2641.0938 3358.11327 2109.4861 2496.65961 851.525606 3834.52401 3841.22191 4606.54501 3332.89777 1217.52564 859.953707
Pop11_37 870.326435 2641.36692 3348.85379 2106.9948 2489.35762 850.808586 3835.83981 3834.65345 4615.43384 3338.42689 1217.83549 862.291802
Pop11_38 867.617751 2643.06621 3356.90356 2108.03787 2491.19294 851.150923 3829.67541 3825.96477 4611.1134 3350.83066 1217.94556 861.096552
Pop11_39 871.36992 2643.46323 3361.64459 2114.33404 2493.19542 852.238417 3824.37505 3819.25862 4605.03827 3347.00294 1218.21632 861.273641
Pop11_40 865.273333 2632.5771 3346.99116 2100.19734 2488.98989 848.464538 3841.03125 3833.59811 4617.43499 3352.37539 1218.359 861.048346
Pop11_41 867.94403 2633.80739 3345.65723 2101.78026 2481.61735 846.596169 3833.15927 3833.72429 4631.2065 3354.38482 1214.6647 858.442536
Pop11_42 871.209599 2638.79681 3353.45166 2118.59976 2494.91137 852.988703 3824.72549 3816.23439 4610.96198 3333.81575 1221.20734 862.201634
Pop11_43 868.633721 2636.40501 3352.46097 2108.6093 2492.70971 851.120829 3817.54802 3815.9829 4609.94927 3348.20773 1216.95889 859.757058
Pop11_44 866.061436 2630.98241 3343.69866 2100.86044 2482.12919 845.403448 3829.63598 3826.68359 4613.48405 3362.56321 1210.13436 857.607745
Pop11_45 871.71046 2639.44526 3355.243 2111.81962 2494.39372 851.914204 3825.86213 3822.4235 4598.90508 3341.80804 1219.16666 861.055097
Pop11_46 869.175179 2648.30031 3370.6137 2115.45279 2497.6386 852.572901 3835.32159 3831.5527 4597.67004 3342.28611 1220.26095 863.069236
Pop11_47 872.863011 2637.74582 3352.93347 2108.72109 2496.8156 849.721918 3835.27317 3828.09056 4622.81194 3352.50947 1221.91313 862.524333
Pop11_48 873.055579 2641.18745 3362.20573 2113.65851 2491.75633 851.037895 3823.47699 3821.65015 4603.64598 3335.62627 1225.22533 861.008654
Pop11_49 866.240381 2634.99693 3353.51082 2113.17936 2490.91517 851.756904 3823.2136 3823.61655 4624.34521 3358.87244 1217.42825 862.894332
Pop11_50 875.540802 2635.41217 3353.05875 2110.3501 2498.42422 850.309499 3834.98379 3837.7941 4595.91875 3348.08902 1218.52657 861.146877
Pop11_51 865.999234 2641.43594 3346.4622 2101.19864 2493.40904 846.5424 3823.16048 3816.707 4632.60801 3353.9534 1220.32103 858.88712
Pop11_52 864.526616 2632.12559 3350.41235 2106.55235 2491.42071 851.238813 3835.20755 3831.37342 4621.38746 3340.67645 1217.55664 861.556958
Pop11_53 870.456449 2632.94822 3350.11445 2109.95491 2493.23912 851.382671 3824.76125 3822.92765 4620.80986 3357.31805 1218.57782 861.338216
Pop11_54 874.427915 2640.30518 3353.77321 2106.43959 2492.0396 850.903596 3842.02081 3841.81405 4605.99165 3340.72238 1216.42469 861.231907
Pop11_55 870.982793 2648.24961 3361.38641 2111.87977 2491.05439 852.31201 3834.68369 3830.37718 4616.48187 3357.10746 1210.10982 858.42889
Pop11_56 871.385578 2643.55357 3351.5876 2110.2461 2492.32795 847.56532 3833.88176 3826.9993 4619.48585 3343.94791 1223.96776 866.132017
Pop11_57 871.982042 2635.81188 3358.80411 2110.80094 2490.9326 850.516706 3827.02376 3823.01366 4640.74255 3348.44305 1213.37376 858.53066
Pop11_58 863.499666 2635.02602 3354.03075 2109.05753 2485.86833 848.218649 3815.40929 3815.70793 4621.93073 3348.1956 1219.04424 859.531282
Pop11_59 866.494581 2645.93357 3362.9002 2109.1459 2488.64197 850.906513 3826.00272 3821.04337 4608.53925 3340.5432 1216.73264 860.401646
Pop11_60 864.529338 2630.86751 3347.72914 2103.57773 2490.66782 847.065538 3846.63086 3840.82906 4630.19434 3352.44718 1213.0748 858.071218
Pop11_61 870.198246 2638.97969 3352.18329 2097.60642 2487.86774 844.47172 3838.6047 3835.40648 4613.66744 3355.69077 1207.64587 858.110633
Pop11_62 868.618877 2637.29573 3355.25517 2111.92042 2494.99668 850.531578 3826.02854 3822.62365 4607.38084 3335.80114 1220.49246 863.141236
Pop11_63 868.942938 2635.75878 3349.51197 2107.12676 2488.76131 850.989456 3830.6482 3826.00598 4620.86401 3350.24176 1217.57894 860.159287
Pop11_64 872.860027 2641.93473 3355.21857 2103.12692 2490.44007 849.853189 3840.66538 3828.78273 4618.78494 3348.54023 1218.55759 863.816135
Pop11_65 873.53596 2640.4205 3361.51408 2109.99276 2492.97736 849.450121 3819.24324 3814.90079 4630.60868 3359.66269 1215.55407 860.433141
Pop11_66 871.613994 2637.49798 3353.79809 2100.06398 2489.03135 849.870515 3825.78006 3816.6363 4606.23737 3341.35947 1219.22217 861.136509
Pop11_67 868.138728 2634.01739 3350.43415 2106.8899 2488.55737 850.050313 3829.6366 3826.88789 4618.38603 3349.05209 1217.57633 858.896942
Pop11_68 860.696159 2625.52229 3341.4847 2103.93464 2492.68924 847.051765 3839.80304 3834.20457 4616.23568 3362.65488 1217.56985 860.857409
Pop11_69 868.169475 2639.61513 3354.1138 2108.13948 2488.64668 848.207658 3840.46326 3834.19523 4623.18415 3361.89035 1213.63144 860.445051
Pop11_70 869.272089 2637.44475 3356.38627 2110.51061 2494.17218 851.782382 3839.63971 3835.40338 4594.5332 3325.06604 1219.12067 862.376646
Pop11_71 865.329299 2647.81729 3363.99974 2106.41324 2496.71891 854.049147 3823.86354 3826.56838 4598.14129 3333.24407 1222.23993 862.725681
Pop11_72 866.035639 2637.83034 3351.19119 2111.8609 2489.09636 850.306546 3833.22113 3843.59346 4621.21313 3353.87372 1215.81347 861.010226
Pop11_73 874.481547 2631.93563 3353.98484 2104.79386 2496.12166 850.937701 3837.05207 3835.3801 4612.06943 3335.93782 1214.8151 858.222517
Pop11_74 873.469978 2642.78712 3348.67164 2112.3084 2494.69338 851.476671 3819.59217 3822.37165 4614.85943 3347.06068 1220.78591 862.530425
Pop11_75 870.234768 2634.74602 3341.46378 2106.73748 2483.85878 848.385891 3817.86653 3823.58219 4639.04369 3374.69602 1216.99976 859.174833
Pop11_76 868.032013 2639.27703 3349.50846 2109.82395 2489.30679 850.217675 3825.13636 3827.22563 4624.89882 3352.19403 1221.45945 861.46236
Pop11_77 872.763289 2632.75397 3352.22118 2104.06399 2482.59398 850.16715 3826.38452 3829.36256 4618.99716 3346.39467 1212.46203 859.711174
Pop11_78 876.058673 2640.99447 3355.96983 2115.44196 2493.76602 850.876159 3828.06953 3823.33879 4610.33073 3353.94741 1220.70073 862.67706
Pop11_79 877.829476 2638.31653 3357.4323 2111.38693 2492.81855 848.872444 3828.80473 3816.58201 4614.64346 3343.29108 1216.96752 860.758237
Pop11_80 867.38047 2635.68457 3348.65141 2108.29767 2486.1757 848.686674 3819.8966 3810.21789 4615.2978 3352.17142 1219.31302 861.140654
Pop11_81 863.204176 2635.53052 3348.64267 2110.66733 2490.23939 850.167597 3828.37095 3827.05744 4623.86498 3350.73968 1220.01398 862.017336
Pop11_82 865.087254 2632.23564 3342.89109 2099.47844 2489.65654 848.865427 3834.06328 3826.9496 4633.73119 3360.86373 1216.3484 863.10623
Pop11_83 864.715249 2642.09026 3356.36073 2111.29274 2493.90049 850.429551 3826.82529 3821.91869 4600.90684 3341.56622 1219.06664 861.620405
Pop11_84 862.940839 2642.8945 3360.84522 2113.87499 2499.5624 850.067222 3830.33025 3828.95072 4608.01796 3346.87836 1220.74362 863.776789
Pop11_85 866.923406 2633.50999 3352.68665 2108.31851 2490.50657 850.610353 3828.0291 3825.79235 4614.62742 3355.50147 1208.18255 858.387827
Pop11_86 873.297758 2634.34269 3349.27518 2110.52506 2489.89335 848.564308 3825.81448 3826.44851 4602.8872 3352.3133 1215.69763 861.313002
Pop11_87 864.899758 2637.40187 3349.83222 2109.66119 2492.47752 848.633812 3831.19044 3828.06968 4618.2208 3360.75565 1217.62062 862.646445
Pop11_88 866.455484 2641.35202 3355.43087 2106.8158 2491.48295 850.98065 3834.79271 3834.38909 4596.56872 3337.68064 1219.83663 862.616789
Pop11_89 875.37937 2642.20427 3362.68682 2103.14797 2494.29141 852.164805 3823.08033 3822.59339 4611.60599 3353.69783 1219.89844 862.969001
Pop11_90 865.788469 2641.53292 3367.37896 2106.98605 2493.99488 849.23801 3829.48892 3829.42062 4615.09096 3349.79171 1221.05403 861.129509
Pop11_91 866.893988 2634.64613 3346.2948 2111.42925 2499.55477 853.712501 3830.27083 3827.88596 4605.33506 3370.05413 1219.53316 865.032031
Pop11_92 871.111558 2639.66547 3361.43477 2109.97832 2491.61873 849.026569 3825.93562 3835.86673 4603.55883 3344.39462 1222.1814 863.459917
Pop11_93 871.706527 2641.892 3363.3471 2114.31713 2489.59012 850.510468 3829.57471 3830.37907 4609.36148 3346.96135 1219.16813 859.813536
Pop11_94 866.001859 2644.54957 3353.07723 2101.6541 2489.46847 849.91079 3833.90216 3839.46247 4612.21203 3350.82577 1216.63996 858.692779
Pop11_95 869.089733 2640.51043 3365.11589 2105.2485 2487.67193 849.894877 3822.23525 3826.74818 4621.35282 3350.30514 1219.31121 860.56106
Pop11_96 866.942765 2639.27626 3355.63998 2106.55079 2485.92534 846.996603 3836.26532 3832.93554 4623.90514 3366.0994 1215.20808 860.391766
Pop11_97 871.073124 2636.44505 3357.51565 2105.08513 2491.72271 848.334832 3838.29481 3835.65445 4596.43007 3350.15173 1215.53552 858.463421
Pop11_98 865.015921 2636.05381 3348.78673 2105.80253 2485.73976 851.018501 3831.67876 3831.36955 4618.92867 3353.92724 1213.49689 859.515842
Pop11_99 868.837016 2622.9876 3340.32045 2101.23664 2482.58841 845.868966 3842.27576 3841.00447 4627.07619 3360.82695 1212.20521 857.92306
Pop11_100 871.07447 2635.9817 3358.1808 2107.54652 2492.45013 850.603311 3821.43363 3824.32406 4612.59938 3358.96552 1217.08384 864.444511
Pop12_1 872.390027 2643.13026 3359.31164 2104.06349 2489.38748 851.256833 3839.51935 3838.88186 4489.56937 3476.05269 1218.48272 859.29852
Pop12_2 868.576409 2634.37412 3346.77126 2101.1094 2491.26345 848.512981 3839.5701 3839.47495 4487.01318 3477.68449 1214.88588 858.695109
Pop12_3 871.335735 2643.85357 3350.00457 2108.06038 2494.33487 851.497651 3836.21237 3830.38058 4498.27291 3477.59927 1217.23762 862.829969
Pop12_4 866.86016 2648.15518 3361.76413 2107.42288 2497.25507 850.669295 3832.2507 3832.88118 4477.33399 3457.69111 1214.10423 863.243079
Pop12_5 866.48907 2640.34308 3363.23831 2104.28606 2496.4599 851.528502 3841.5344 3843.62217 4472.73081 3463.47324 1221.64693 861.160599
Pop12_6 867.419431 2635.07598 3348.41964 2097.95679 2483.12172 848.906957 3846.12491 3843.54223 4481.22059 3474.88753 1220.01706 861.264758
Pop12_7 871.780578 2644.42468 3355.80847 2116.63464 2497.55885 851.895392 3826.92858 3823.01228 4496.58645 3468.21019 1217.2589 861.402269
Pop12_8 869.770866 2644.85726 3355.62303 2111.57919 2501.4748 853.795511 3829.90666 3825.03602 4473.35694 3454.69122 1225.21371 864.330105
Pop12_9 872.979789 2637.55093 3358.35534 2107.22123 2499.53111 852.361657 3837.68467 3832.58312 4480.88966 3452.89023 1219.96673 864.838248
Pop12_10 873.038418 2642.96254 3354.12811 2105.36705 2490.94544 850.362006 3828.60552 3837.68755 4480.39848 3466.04712 1217.70655 860.554125
Pop12_11 866.636757 2634.12956 3346.54859 2099.97322 2488.02569 850.205619 3836.4541 3824.44156 4500.84666 3475.88929 1215.19434 859.662519
Pop12_12 867.184702 2634.1551 3349.0594 2113.30544 2493.7704 851.506464 3829.91492 3827.07572 4482.31778 3467.04216 1220.61497 861.62485
Pop12_13 867.842561 2629.9866 3345.87136 2106.82921 2489.51217 849.23319 3845.76538 3848.80645 4502.33169 3474.74732 1219.57316 859.303515
Pop12_14 869.007017 2636.22937 3350.68516 2110.66372 2497.81747 850.742153 3846.9852 3838.79176 4478.78306 3455.87187 1219.51562 863.687875
Pop12_15 872.179379 2647.8131 3362.12961 2117.58583 2492.50973 852.877668 3852.1627 3846.35705 4482.27049 3450.2003 1219.56185 863.435628
Pop12_16 868.03063 2637.05405 3350.6916 2105.74672 2490.12285 850.461789 3838.14765 3832.11312 4500.62792 3477.12309 1217.2345 860.412086
Pop12_17 872.65908 2643.40958 3348.15517 2104.44921 2496.86835 851.498135 3849.62946 3844.26282 4461.7573 3452.65667 1224.73026 861.694104
Pop12_18 862.214713 2641.42974 3347.33593 2107.14928 2490.15262 849.570877 3839.37085 3832.81931 4499.08753 3485.71557 1217.5954 861.719288
Pop12_19 870.100516 2644.07512 3351.30095 2112.9605 2498.12788 851.926589 3829.50955 3837.99659 4488.98129 3460.37939 1218.80294 862.911007
Pop12_20 868.992043 2642.85216 3359.02457 2110.91472 2487.60809 849.439634 3830.00881 3829.67429 4488.19772 3470.44259 1223.38733 862.300447
Pop12_21 869.811635 2638.9611 3354.2628 2107.74798 2496.17099 852.293589 3854.04 3852.03926 4478.5076 3460.61624 1215.72827 858.628715
Pop12_22 880.764652 2646.443 3362.7592 2118.60322 2490.25098 848.742238 3837.43298 3838.03372 4459.87458 3453.29219 1219.72432 860.707873
Pop12_23 868.144762 2643.5637 3350.96384 2106.61649 2493.89024 852.467849 3835.75076 3837.90631 4489.86909 3470.2837 1215.92596 860.224806
Pop12_24 870.367842 2645.88505 3362.49081 2112.37153 2494.48925 854.909545 3840.38358 3834.71242 4469.05998 3450.39178 1223.64911 862.536181
Pop12_25 869.560699 2642.62885 3363.80333 2111.97552 2498.80805 852.684789 3828.42087 3820.83228 4468.94625 3459.36873 1220.21776 862.585358
Pop12_26 867.642668 2640.61663 3356.8591 2105.194 2489.79936 851.904831 3835.9332 3839.65989 4484.64091 3472.9465 1223.09097 860.681685
Pop12_27 866.782507 2639.09177 3359.27299 2105.00079 2489.47305 849.456852 3831.48677 3833.34043 4479.2005 3469.20631 1223.72321 861.467768
Pop12_28 870.731479 2649.02403 3361.71379 2112.83993 2506.82403 855.479576 3831.19999 3833.5018 4482.78704 3459.34934 1226.19441 866.712658
Pop12_29 874.765992 2646.33388 3355.45066 2115.15259 2501.35091 853.284556 3835.24366 3831.00123 4466.40458 3466.96267 1222.45535 865.817265
Pop12_30 866.006195 2639.10387 3347.03299 2103.31455 2477.85629 846.990711 3837.30318 3838.60441 4498.92303 3481.21181 1213.43352 858.105265
Pop12_31 872.026627 2648.91477 3360.95729 2113.56836 2500.96887 854.360885 3842.16502 3837.77937 4476.97856 3457.83426 1219.13755 865.067862
Pop12_32 871.665345 2637.68879 3349.33433 2108.60812 2496.205 848.484803 3829.68328 3831.30889 4495.00133 3465.96904 1217.88704 864.322555
Pop12_33 871.085182 2652.8576 3358.22118 2118.23857 2494.84397 854.259867 3822.25976 3816.15609 4494.75249 3474.79662 1219.58216 860.634001
Pop12_34 873.085241 2643.35396 3350.77499 2100.95589 2493.9068 850.363595 3839.69194 3840.7309 4477.08536 3458.38999 1213.97397 861.136724
Pop12_35 871.069995 2638.51564 3356.41338 2116.17661 2491.73312 854.214572 3851.80591 3847.76747 4487.39457 3461.80603 1221.20855 861.851757
Pop12_36 866.07132 2641.38648 3363.0646 2117.16953 2505.84599 854.478017 3832.36102 3833.71558 4478.1734 3461.9644 1224.95324 862.663528
Pop12_37 870.333492 2636.84356 3354.94896 2117.7513 2495.68041 855.818587 3838.01884 3838.03805 4482.26516 3462.30932 1223.56013 864.303832
Pop12_38 867.341271 2653.00801 3358.91507 2118.42688 2498.22678 855.359951 3833.80358 3832.36293 4475.43819 3459.26032 1222.24137 862.941334
Pop12_39 867.977247 2632.24675 3343.8244 2097.28681 2496.13346 848.314755 3846.35052 3844.20709 4492.7604 3485.74548 1217.50878 860.78172
Pop12_40 871.689719 2638.76871 3348.22297 2107.24612 2488.77672 851.294623 3838.53883 3840.80514 4486.91581 3471.44036 1217.11016 858.925036
Pop12_41 867.734538 2643.30404 3353.94688 2108.53452 2501.13949 855.856837 3837.90742 3830.38653 4495.19206 3470.2677 1219.07193 865.421056
Pop12_42 869.864509 2637.42802 3354.20911 2108.94989 2483.312 851.60069 3815.55276 3821.66709 4484.59118 3483.3826 1220.58187 861.618606
Pop12_43 870.906834 2640.47426 3359.19413 2112.62015 2493.38659 850.223694 3835.09747 3837.24829 4491.58305 3461.04217 1221.05587 860.227907
Pop12_44 870.304558 2652.72926 3358.08627 2107.37877 2491.17842 851.78329 3835.39207 3830.71098 4493.63949 3469.5634 1222.29633 863.284113
Pop12_45 868.909626 2632.51492 3347.15295 2108.29926 2488.48792 851.340204 3839.07111 3827.71767 4481.33387 3461.00741 1221.94716 863.078722
Pop12_46 866.837424 2634.38353 3343.83424 2114.3305 2497.21735 851.911118 3833.4554 3835.3634 4492.8703 3466.73154 1221.99313 862.942437
Pop12_47 865.736831 2641.64692 3347.16464 2099.8177 2484.0124 847.190597 3839.27346 3842.77578 4495.07596 3477.12349 1217.84896 861.127261
Pop12_48 869.972391 2639.9748 3359.58248 2112.17514 2495.17026 852.553308 3851.90587 3849.34995 4483.0812 3455.40705 1218.35118 861.105477
Pop12_49 871.893051 2639.13586 3352.45902 2105.79289 2495.78484 853.571966 3827.06151 3821.4225 4501.03387 3480.72646 1219.28082 863.353143
Pop12_50 869.448373 2645.43082 3348.18698 2105.66349 2495.79219 851.157052 3831.51156 3834.79225 4489.04994 3465.59915 1221.89579 862.625565
Pop12_51 876.708147 2649.37028 3360.50823 2116.16725 2495.6425 854.459368 3832.51593 3826.40463 4471.83499 3456.99445 1225.55688 865.084737
Pop12_52 870.143387 2641.76536 3350.49299 2107.06945 2488.43653 848.84682 3839.3837 3834.81146 4504.30072 3477.44217 1213.92333 859.764993
Pop12_53 865.794714 2646.37612 3364.79018 2107.45631 2489.01749 850.854075 3846.35573 3842.51296 4466.73937 3459.53446 1221.23429 860.564058
Pop12_54 864.567407 2645.70151 3360.88772 2110.65712 2494.33903 849.956216 3849.81969 3852.7192 4479.39259 3453.84759 1218.67738 861.97007
Pop12_55 866.373301 2641.07253 3351.21007 2107.67966 2498.11668 851.265467 3830.2472 3825.4064 4493.9 3471.10837 1219.74141 862.535696
Pop12_56 870.896945 2638.86254 3349.5119 2101.74918 2486.07913 850.709458 3842.51352 3842.16918 4511.9015 3477.75338 1219.56265 860.994203
Pop12_57 870.953871 2635.12655 3346.58833 2106.0403 2494.36118 853.564295 3837.35984 3835.72887 4484.61562 3464.76171 1221.79905 863.412865
Pop12_58 874.813954 2639.83058 3353.67625 2105.33252 2486.18848 847.76738 3844.19482 3847.194 4487.32804 3468.44694 1215.29782 858.873972
Pop12_59 874.294115 2643.63487 3358.52779 2115.66627 2491.69135 852.413404 3842.03575 3837.97817 4485.05793 3466.58489 1218.23972 863.037365
Pop12_60 867.482645 2629.86916 3344.50823 2094.35604 2491.00722 848.628095 3833.13532 3830.14764 4503.38888 3480.20806 1219.11415 862.727745
Pop12_61 870.37799 2635.21458 3352.36952 2104.0837 2488.7664 850.944338 3844.14337 3847.853 4495.40204 3465.85651 1220.2128 862.262804
Pop12_62 870.749033 2642.96275 3363.85592 2108.21987 2499.4391 852.827363 3841.20581 3839.156 4478.62592 3457.27815 1217.8388 862.508735
Pop12_63 870.194296 2637.64423 3348.53072 2116.65477 2496.79248 854.97126 3827.78946 3824.22213 4490.70728 3458.22455 1218.9046 863.52101
Pop12_64 869.922611 2642.30385 3363.39115 2111.60872 2496.09891 853.509114 3839.32213 3839.09219 4475.09227 3455.07006 1217.71229 861.500273
Pop12_65 866.631513 2640.79767 3359.22742 2104.92618 2490.98569 849.898608 3834.65363 3834.07213 4478.43749 3461.92582 1216.03568 861.934456
Pop12_66 873.618719 2648.74458 3363.27881 2110.48583 2494.70999 850.735085 3838.72284 3840.95719 4457.38584 3460.32677 1218.21922 862.373692
Pop12_67 871.855076 2645.38351 3364.8841 2110.53084 2497.11004 851.646339 3835.1247 3846.12881 4475.71054 3458.18957 1222.59137 863.660069
Pop12_68 871.839381 2645.01325 3354.46594 2111.07683 2491.40196 850.675416 3848.32717 3844.32327 4472.15557 3451.60026 1221.6636 859.04022
Pop12_69 868.825048 2642.60623 3354.98678 2106.22539 2488.69926 852.672569 3829.74398 3834.94521 4484.80419 3477.92717 1220.57516 862.371803
Pop12_70 866.363272 2639.2889 3348.74289 2102.39311 2489.02094 850.383649 3834.74107 3838.18996 4498.16075 3472.94391 1219.58659 862.711577
Pop12_71 867.262979 2644.9153 3358.16033 2111.37563 2495.05881 852.499999 3839.3708 3842.12737 4470.53428 3471.37824 1223.39888 864.403773
Pop12_72 864.475696 2634.84869 3341.09952 2103.29897 2490.65243 847.05988 3847.79187 3850.49279 4467.03883 3460.85508 1219.43891 863.290681
Pop12_73 869.580018 2641.56418 3353.00503 2107.05688 2486.46879 850.495036 3847.12209 3842.07026 4480.51518 3467.92088 1215.10267 861.49861
Pop12_74 868.238197 2637.18704 3358.1545 2106.88678 2486.11462 851.622172 3840.60701 3840.6833 4481.67498 3481.14869 1223.21276 861.345112
Pop12_75 868.848729 2642.54624 3353.07726 2110.31372 2486.76692 852.750427 3837.23831 3838.51507 4501.91874 3462.2521 1215.81017 861.771238
Pop13_66 918.13933 2866.17327 3629.96169 2333.76222 2794.55882 987.144748 3615.55281 3622.05404 3512.94697 2629.94142 1723.69257 1089.38387
Pop13_67 907.815503 2862.57129 3637.04216 2331.77314 2789.54329 981.715879 3636.27827 3637.81535 3536.79148 2647.17213 1703.8818 1077.85611
