#Cfactor 0.029518831
Recipient Pop1 Pop2 Pop3 Pop4 Pop5 Pop6 Pop7 Pop8 Pop9 Pop11 Pop12 Pop13
Pop6_89 924.453255 2890.80444 3664.20413 2349.95592 989.706394 4213.45497 989.62482 3638.14871 3644.45821 3548.73828 2648.07975 569.745905
Pop6_90 924.604984 2901.89621 3677.53511 2352.0585 985.190008 4201.16484 994.191228 3642.48354 3641.5087 3543.59077 2654.50184 573.610681
Pop6_91 927.210136 2891.30637 3680.09413 2342.83765 982.829994 4225.97677 989.187933 3633.79011 3633.65125 3546.09763 2649.31538 575.535474
Pop6_92 916.34804 2894.42257 3677.69099 2360.24415 987.851016 4217.04526 987.916312 3645.37556 3638.17188 3546.26115 2647.34068 577.226593
Pop6_93 920.450442 2889.96913 3668.86918 2359.60144 984.18092 4216.67573 994.849257 3636.79166 3641.65444 3533.91903 2638.129 576.902319
Pop6_94 926.466964 2894.46002 3665.40415 2345.32017 991.57414 4213.37313 989.199937 3645.54049 3648.23853 3546.23272 2653.23709 575.251998
Pop6_95 921.762035 2887.42316 3670.27098 2336.56152 988.031426 4217.39877 993.308841 3640.47027 3639.25583 3549.45946 2657.27744 579.52509
Pop6_96 930.079873 2908.77792 3690.45566 2351.33001 992.447816 4239.17823 993.24756 3610.83419 3615.19607 3525.8073 2637.21333 572.017435
Pop6_97 926.364349 2894.76867 3681.35353 2350.91586 992.136241 4216.66087 994.60296 3626.35932 3618.65541 3529.19641 2641.1868 574.692878
Pop6_98 922.748471 2901.37203 3678.38092 2351.95438 986.302035 4221.86949 997.935683 3629.1297 3627.61055 3517.55189 2625.51249 572.680128
Pop6_99 919.454705 2880.66827 3649.18002 2352.34967 992.84638 4225.52887 996.725986 3628.23355 3632.78951 3544.38726 2646.23011 578.2355
Pop6_100 919.856806 2901.71469 3684.15821 2345.81531 990.270587 4231.72979 992.145645 3631.57311 3629.04237 3527.63693 2636.80679 579.985155
Pop7_1 943.832156 2981.42198 3779.04259 2419.53922 1011.86603 4100.92825 1140.41281 3535.10376 3533.99392 3472.7836 2600.05774 588.224737
Pop7_2 936.482084 2973.90379 3769.79105 2433.0328 1010.05834 4122.06274 1157.14018 3528.49386 3535.592 3482.1668 2597.15919 586.524898
Pop7_3 944.321058 2977.23306 3778.39268 2435.31182 1014.48971 4118.1178 1147.76246 3541.40972 3547.1224 3474.11937 2602.62347 587.709822
Pop7_4 937.096507 2978.32697 3777.78281 2439.40774 1006.19496 4122.42599 1132.91008 3528.2294 3534.05501 3481.39602 2602.5966 584.548078
Pop7_5 940.202523 2976.81763 3772.67801 2418.92624 1006.8968 4126.83745 1133.09468 3525.19442 3528.15731 3497.25784 2611.77889 581.234204
Pop7_6 945.719397 2981.15114 3781.4688 2435.10095 1006.42963 4091.90263 1140.20908 3528.99066 3532.4897 3479.05905 2599.5565 588.038606
Pop7_7 947.149934 2983.71271 3774.80451 2425.54361 1009.07167 4112.1858 1137.24536 3533.56907 3530.73536 3481.04524 2604.58995 583.785573
Pop7_8 938.2333 2985.40829 3783.14697 2426.11239 1008.58306 4119.01475 1150.11367 3516.70269 3519.5322 3482.56024 2607.08906 591.16279
Pop7_9 935.535855 2970.8465 3774.67324 2431.44214 1014.14611 4104.81232 1147.80926 3523.00928 3525.28217 3471.55714 2601.543 588.867371
Pop7_10 940.468951 2976.74769 3772.7602 2436.67588 1013.7456 4125.5436 1140.14315 3534.92286 3537.56714 3496.39308 2608.94231 587.45807
Pop7_11 940.578529 2971.72143 3777.01908 2441.20871 1007.86183 4120.4216 1129.56756 3543.61735 3540.69444 3473.65641 2601.66128 584.038796
Pop7_12 942.597084 2978.57034 3788.51801 2420.49518 1002.03527 4107.77174 1139.89823 3529.64133 3530.93844 3483.74127 2606.93949 587.112729
Pop7_13 944.630123 2985.20539 3792.91917 2432.63498 1004.66778 4117.87609 1129.78087 3531.27589 3528.19391 3473.94046 2607.12017 583.852006
Pop7_14 946.711608 2977.69476 3776.36191 2433.49205 1008.47291 4114.28531 1146.76889 3535.49769 3536.2933 3483.53134 2600.6752 585.624001
Pop7_15 939.75375 2981.8082 3784.19444 2444.29708 1002.14612 4115.80984 1142.63796 3525.27158 3531.84201 3477.81302 2609.50875 586.841048
Pop7_16 939.825744 2982.36624 3783.63133 2425.08483 1016.45613 4127.07109 1134.90672 3541.51136 3537.24767 3479.91717 2603.87832 588.288303
Pop7_17 934.908416 2971.08249 3769.65489 2431.43254 1007.98617 4109.14186 1133.7119 3538.42022 3541.87387 3502.09018 2620.85044 583.513734
Pop7_18 945.495971 2963.18324 3765.49187 2430.21884 1004.57772 4105.74872 1130.46507 3533.31941 3535.20833 3500.39687 2620.27398 589.526019
Pop7_19 944.613975 2987.25192 3797.00367 2446.0374 1007.0159 4097.45451 1130.972 3541.40231 3544.27957 3486.86785 2611.91263 585.955856
Pop7_20 945.790147 2978.88637 3783.31706 2435.0812 1011.75683 4108.33159 1136.90379 3524.38977 3521.57669 3498.15247 2622.00142 584.883346
Pop7_21 942.425504 2976.51829 3767.19715 2435.37709 1012.28323 4112.36848 1141.10904 3538.36609 3534.65784 3482.54996 2607.47783 582.509382
Pop7_22 937.693744 2967.92459 3772.11591 2425.74059 1007.68999 4088.74212 1136.72335 3539.36448 3536.86069 3507.2662 2619.59543 585.989094
Pop7_23 946.308638 2971.36542 3780.05955 2429.72882 1012.58768 4106.91686 1135.13493 3541.50508 3545.81406 3495.30632 2613.99561 585.964232
Pop7_24 941.040588 2959.90757 3762.86358 2425.01967 1006.77852 4118.78145 1145.35304 3530.7913 3530.04509 3490.64717 2616.63016 582.902325
Pop7_25 940.124671 2983.91633 3789.61852 2435.64262 1002.90928 4098.02176 1143.83956 3533.38469 3536.17438 3477.25176 2595.63861 583.924212
Pop8_1 871.572604 2631.92867 3343.95467 2104.05137 876.525635 3615.62125 847.582935 4305.60747 4246.33304 3806.59888 2838.68733 506.00703
Pop8_2 870.315825 2634.40878 3335.16927 2096.233 876.893435 3615.28135 848.695957 4325.17473 4263.88846 3797.37708 2841.852 505.940199
Pop8_3 863.865626 2634.33114 3347.70969 2099.09841 875.095404 3619.37423 850.129142 4323.89843 4260.26923 3800.95954 2849.86785 506.853842
Pop8_4 867.410098 2623.37814 3326.69758 2095.87696 872.412835 3619.75527 843.819572 4315.67525 4251.99369 3805.08554 2847.68353 506.674136
Pop8_5 862.532417 2623.69717 3345.65507 2103.76684 881.599952 3631.7739 854.979155 4334.18721 4283.81137 3781.11458 2828.11134 511.199175
Pop8_6 867.323043 2632.02235 3345.20834 2096.68177 876.063675 3623.39346 845.605632 4323.98218 4265.39044 3799.28018 2833.46702 507.906216
Pop8_7 868.17035 2637.56725 3348.21534 2098.34413 872.889373 3613.45547 849.167456 4330.29109 4262.88484 3785.74445 2836.48676 508.990748
Pop8_8 867.815487 2634.19402 3345.21491 2102.53335 876.357563 3619.63717 854.317771 4328.93654 4275.40684 3785.69459 2836.44854 505.000165
Pop8_9 868.264615 2635.60549 3347.95896 2099.67285 876.353127 3626.74356 852.490272 4319.39343 4244.68664 3794.18012 2837.71659 507.667027
Pop8_10 872.672969 2637.39419 3348.95444 2106.65909 878.308061 3629.94583 852.539239 4317.94652 4260.52577 3783.79779 2832.67364 509.14807
Pop8_11 865.105685 2630.52781 3335.55055 2095.67262 877.075768 3630.68701 851.242802 4328.65239 4265.53046 3780.41171 2840.49422 506.797078
Pop8_12 866.743262 2632.69936 3341.08993 2095.80889 877.205361 3625.11092 851.558887 4324.42247 4269.32055 3781.67198 2839.51633 506.95493
Pop8_13 870.014336 2625.16958 3339.76915 2103.32208 878.794583 3623.90157 849.266937 4325.54557 4259.9041 3786.06934 2828.50148 507.153679
Pop8_14 872.95509 2636.39304 3354.31127 2111.25246 877.293554 3626.45285 850.218371 4338.14406 4257.65109 3788.89793 2829.66622 509.731444
Pop8_15 865.731143 2629.91949 3335.84903 2100.8062 877.479077 3627.97782 849.487849 4319.85559 4261.33558 3790.89562 2834.95901 510.778783
Pop8_16 865.215845 2629.50106 3342.37493 2106.19048 877.069248 3628.4961 850.528122 4324.64817 4261.34195 3778.37343 2835.48307 507.528032
Pop8_17 864.576197 2630.02273 3341.78086 2096.28233 879.688402 3621.62379 849.90899 4339.25047 4277.06127 3783.16741 2828.21735 510.525868
Pop8_18 871.842649 2625.60511 3324.30388 2093.48928 873.993442 3612.44584 849.662727 4328.03989 4262.22244 3791.33728 2837.76358 505.120121
Pop8_19 868.362026 2624.91099 3344.29169 2097.91537 878.70936 3624.32701 848.364228 4329.83614 4265.89809 3797.70696 2842.00754 509.217843
Pop8_20 865.113743 2633.88497 3343.14682 2102.10806 877.168281 3619.1016 850.300366 4332.57195 4261.23233 3786.90103 2833.56115 507.334674
Pop8_21 871.938691 2637.08564 3346.24507 2106.19249 877.687514 3628.14971 851.680407 4318.13198 4263.41027 3787.4268 2834.37284 508.973843
Pop8_22 869.494578 2629.60119 3344.90362 2103.818 873.689263 3629.85925 849.750452 4315.61616 4263.7294 3782.54697 2835.64616 508.460556
Pop8_23 871.028615 2636.92368 3355.67167 2096.56697 876.007533 3616.37975 852.974896 4319.96473 4270.11832 3772.89729 2828.51303 507.479821
Pop8_24 866.826529 2622.56283 3332.51269 2096.32245 874.450395 3617.4682 846.24784 4322.11011 4275.88043 3794.44234 2843.17895 507.402205
Pop8_25 872.184162 2649.03423 3353.79605 2103.2401 879.247225 3625.63969 851.381651 4331.41564 4266.76996 3776.99021 2829.49036 509.271981
Pop8_26 873.589321 2630.94261 3339.32252 2102.04913 874.201082 3613.62855 850.260322 4320.8722 4279.62659 3782.05434 2827.89743 507.832336
Pop8_27 867.922958 2634.02261 3356.43439 2099.69999 878.060953 3627.39465 850.334798 4319.86062 4251.04402 3789.92189 2841.13494 509.277013
Pop8_28 870.72808 2634.58592 3345.84162 2096.14994 875.726807 3628.42369 851.244114 4324.4658 4266.83224 3792.41741 2839.58148 505.857397
Pop8_29 868.963671 2635.64639 3344.63288 2105.81752 879.681115 3625.13849 849.635583 4311.79823 4265.05588 3785.5396 2830.27299 509.356211
Pop8_30 870.310359 2640.31261 3347.15114 2100.04626 873.398061 3619.64358 850.646218 4312.2295 4259.70427 3789.53623 2831.15764 506.339271
Pop8_31 872.050104 2633.40657 3351.13216 2109.31369 878.081338 3622.84017 852.409516 4318.32231 4250.10409 3788.97237 2842.8351 504.754948
Pop8_32 865.796824 2633.04621 3353.4665 2105.21423 877.20577 3615.21884 847.440791 4326.10639 4274.24584 3774.82013 2832.09378 508.026066
Pop8_33 873.061332 2630.47766 3346.2629 2100.9305 873.962204 3619.43566 850.109649 4317.6545 4255.76581 3799.02131 2832.5475 508.298348
Pop8_34 867.586324 2636.03155 3349.96426 2099.54463 876.867608 3619.03663 846.76857 4322.70193 4262.98067 3798.18764 2840.21104 505.198979
Pop8_35 875.028498 2637.5011 3352.19599 2114.06554 880.286162 3631.23304 852.055341 4314.04382 4260.03569 3780.88328 2829.36539 509.647175
Pop8_36 862.292689 2623.85202 3333.49525 2090.05628 878.621857 3618.45569 845.991697 4347.62643 4284.80593 3786.09804 2835.83732 508.629021
Pop8_37 868.31013 2625.51166 3335.71204 2106.94868 877.266139 3625.2338 850.193937 4335.13347 4282.28656 3774.31577 2828.13462 508.348146
Pop8_38 872.403124 2629.56163 3333.46163 2100.43086 875.399603 3619.78749 855.504668 4323.60064 4272.13311 3791.25403 2841.73672 511.091077
Pop8_39 874.636008 2635.20113 3348.28881 2104.92152 877.239898 3637.24558 850.424513 4328.20568 4269.901 3776.55577 2830.09762 507.409877
Pop8_40 869.931239 2640.6267 3359.24678 2105.92115 879.222478 3624.06385 851.258781 4335.96943 4266.48347 3769.82649 2822.66973 511.586585
Pop8_41 872.542984 2635.72686 3350.39291 2097.42694 875.872947 3621.45062 853.462268 4328.08195 4274.83402 3776.53399 2827.55606 504.953096
Pop8_42 870.226431 2639.90698 3355.06612 2099.82631 875.738501 3619.33005 850.648875 4312.34208 4263.95355 3783.39561 2832.74188 506.999088
Pop8_43 868.453103 2630.04649 3349.63161 2106.74208 878.138128 3626.86099 853.533534 4314.7029 4261.74598 3792.26055 2843.28743 508.029819
Pop8_44 868.944674 2621.49018 3334.1682 2100.38792 879.868741 3623.42158 849.058526 4325.06715 4277.852 3789.12647 2841.99314 509.100677
Pop8_45 864.773329 2634.07284 3347.98791 2097.56117 876.347959 3618.33351 848.438042 4325.24289 4269.01695 3799.28644 2836.64107 510.241571
Pop8_46 867.261422 2631.73112 3340.84338 2098.98117 876.365961 3623.87446 852.8217 4329.83915 4282.06932 3776.32425 2818.2631 506.933004
Pop8_47 869.078634 2625.08013 3347.49555 2096.46594 878.771864 3630.12163 853.015916 4331.20666 4281.89185 3786.05579 2830.26775 512.835739
Pop8_48 875.908682 2633.17084 3352.52436 2106.53923 873.001829 3609.27264 849.98278 4311.36726 4253.99237 3784.7722 2833.17558 506.455465
Pop8_49 863.339161 2626.20253 3335.53549 2096.02503 875.618249 3615.85283 850.013532 4335.83934 4268.47957 3775.88267 2835.86842 506.792523
Pop8_50 867.855016 2636.79283 3344.94483 2105.12114 878.879469 3620.42843 852.967038 4320.86148 4260.82261 3794.32206 2836.81864 507.894325
Pop8_51 871.921664 2624.75601 3343.40802 2112.7888 878.430338 3627.25706 852.109475 4306.1696 4247.32263 3806.45073 2847.01575 506.75798
Pop8_52 866.595476 2630.26541 3340.61488 2101.50669 875.718611 3625.3478 851.266262 4317.30284 4265.45016 3790.80853 2832.98971 507.965213
Pop8_53 868.148178 2630.13022 3341.43112 2101.57719 879.6494 3621.96061 848.514201 4336.45965 4264.27377 3795.22571 2836.84895 510.679307
Pop8_54 871.327567 2638.72542 3358.36452 2102.32457 878.119785 3626.05585 853.542257 4324.80696 4272.11524 3777.28429 2822.48108 510.30856
Pop8_55 866.910637 2633.92584 3345.83788 2100.02644 877.198397 3623.34245 851.275607 4316.50944 4258.86593 3796.93242 2840.17632 509.686212
Pop8_56 871.261928 2626.41149 3335.90317 2097.9668 878.981406 3627.05157 851.691218 4328.05347 4261.13426 3796.018 2842.25249 506.740054
Pop8_57 866.809286 2623.67684 3340.31116 2103.10986 877.415068 3627.78116 851.2773 4317.45897 4267.73188 3791.21985 2834.49947 509.290665
Pop8_58 872.282146 2632.76702 3341.98942 2104.66553 877.449758 3623.41897 848.574819 4341.94525 4257.99923 3788.98905 2836.87795 505.401815
Pop8_59 874.080351 2635.93037 3348.23167 2097.97431 876.506371 3623.56536 850.085533 4324.41449 4273.96955 3793.25881 2840.29644 509.835089
Pop8_60 868.474001 2623.0824 3333.65069 2098.75295 876.156526 3628.41323 849.760792 4330.03362 4271.82223 3783.1841 2831.92681 509.305038
Pop8_61 863.009868 2645.09479 3354.82103 2099.99599 873.906259 3612.53397 846.962762 4314.95982 4253.20664 3795.90359 2837.41705 505.991686
Pop8_62 870.724653 2630.06198 3345.53449 2098.78912 874.448259 3619.0928 848.33902 4339.82681 4284.68114 3768.6335 2821.81624 508.376366
Pop8_63 870.403985 2633.91216 3345.99725 2105.70785 878.440561 3626.6015 852.743231 4331.30886 4253.61621 3794.60597 2849.47251 508.475106
Pop8_64 868.862305 2630.59447 3338.43697 2106.95281 876.237162 3621.17898 851.071272 4330.85321 4261.75684 3790.68613 2834.36971 509.556151
Pop8_65 867.529421 2636.18662 3351.51798 2100.79805 874.061316 3627.54264 851.687651 4314.99321 4268.80861 3778.70247 2828.53024 509.388032
Pop8_66 870.747092 2634.82363 3347.68824 2104.16509 873.938782 3621.63382 851.239676 4324.2644 4273.30513 3790.01827 2840.0261 507.345618
Pop8_67 869.854941 2637.34184 3348.50129 2099.35707 876.295053 3628.99409 852.122605 4323.30086 4261.13441 3792.25413 2837.03465 508.477374
Pop8_68 873.339978 2632.01742 3345.36049 2106.597 876.167597 3622.0301 852.065365 4321.27192 4263.26054 3780.54857 2832.36798 510.331338
Pop8_69 865.660107 2630.50556 3341.63607 2106.06047 876.913377 3618.22748 849.433392 4323.04466 4269.35562 3791.48725 2832.54893 505.270616
Pop8_70 870.997292 2621.27407 3331.34523 2097.648 875.209573 3619.76151 846.718654 4329.41047 4257.59366 3810.20038 2853.64992 505.285681
Pop8_71 863.937914 2632.37364 3341.90663 2103.2932 877.080868 3624.89163 851.94672 4335.7684 4259.13713 3795.16612 2836.34721 508.960604
Pop8_72 867.449852 2624.08634 3340.48922 2102.53276 874.484083 3622.56399 848.741734 4324.55174 4266.5717 3788.61454 2836.55927 507.741456
Pop8_73 869.925707 2634.40824 3344.83027 2098.50877 875.557584 3620.75072 850.941211 4310.55182 4254.00586 3789.94857 2835.96998 507.190414
Pop8_74 875.890012 2629.82398 3337.42027 2095.05045 875.450899 3615.45845 847.410955 4316.36842 4260.82337 3812.85476 2847.86226 505.8833
Pop8_75 867.798767 2636.86977 3346.96206 2102.07481 876.365618 3622.69036 850.307866 4299.08569 4257.20074 3786.69781 2834.13007 505.334434
Pop8_76 872.735878 2631.94129 3336.87583 2098.03337 874.861816 3617.88438 850.058378 4330.43748 4270.44452 3792.07998 2840.45612 505.199221
Pop8_77 872.438152 2629.33329 3338.39791 2097.27818 873.49727 3614.38801 849.462671 4332.9331 4278.85054 3784.2625 2827.94058 505.376053
Pop8_78 864.400811 2632.024 3348.65874 2100.06282 880.364357 3620.48994 853.890919 4309.21514 4260.83421 3785.40369 2833.40069 510.09005
Pop8_79 868.425138 2629.60413 3333.57203 2091.3312 877.400451 3625.12349 849.881337 4311.00581 4262.5717 3807.14215 2844.93907 507.816847
Pop8_80 865.035435 2632.44599 3334.06338 2102.88591 877.363552 3621.26878 850.355869 4327.84784 4261.50624 3792.14583 2842.73588 507.610663
Pop8_81 870.093039 2627.09201 3334.70086 2103.64053 877.762587 3618.30454 848.423194 4325.35781 4274.8387 3789.66705 2846.31801 507.273358
Pop8_82 864.513254 2635.05365 3345.21247 2111.23858 879.803036 3628.69377 851.315228 4318.36093 4267.38488 3772.88329 2831.8942 508.835931
Pop8_83 865.229978 2629.22856 3348.82838 2103.61167 875.828702 3619.47341 851.911974 4305.50522 4247.63607 3792.44472 2833.36926 508.093191
Pop8_84 867.929059 2631.64748 3339.41677 2094.58491 875.530325 3624.20406 851.5059 4326.24602 4276.06486 3798.07153 2841.48845 506.097462
Pop8_85 873.758401 2642.99147 3357.26459 2105.25562 876.480798 3632.75952 850.357784 4314.42093 4251.87237 3775.73944 2823.58281 509.030502
Pop8_86 874.002159 2624.48821 3340.6606 2103.59535 880.436305 3637.56797 852.212697 4310.87088 4255.90968 3801.01419 2841.84186 508.793429
Pop8_87 872.985813 2627.37266 3341.18572 2104.09348 875.862455 3617.21058 851.085322 4333.31105 4280.45243 3782.7423 2827.66579 504.514066
Pop8_88 871.287082 2629.87012 3338.67999 2093.1787 877.715402 3614.78311 848.234931 4318.47757 4276.5206 3807.62451 2848.42892 506.102552
Pop8_89 871.676708 2624.08478 3330.4027 2096.19695 875.85109 3607.1453 846.894722 4339.35075 4271.61357 3798.92679 2839.79719 508.389506
Pop8_90 874.600664 2632.0462 3350.4671 2098.88664 876.949087 3622.1748 853.294579 4326.38558 4272.639 3783.90142 2831.49296 508.934637
Pop8_91 874.888536 2647.11682 3353.46044 2101.47946 879.352996 3629.11929 853.511722 4316.3495 4248.73084 3788.11157 2832.43978 510.879954
Pop8_92 871.936527 2630.10598 3333.40323 2102.39806 877.509726 3621.65973 846.916937 4337.93022 4275.85216 3789.30304 2838.03272 509.642885
Pop8_93 871.354046 2631.36426 3349.34174 2101.21322 878.506815 3623.03618 850.88419 4325.24889 4272.93134 3791.05302 2836.15887 505.685103
Pop8_94 867.912583 2640.45028 3349.40967 2104.74488 876.782859 3629.86076 849.591103 4311.32914 4244.81767 3786.51539 2836.70042 510.459255
Pop8_95 864.496831 2633.738 3345.98784 2101.93134 877.437416 3620.06347 847.494057 4326.53303 4258.76956 3794.98039 2835.18414 508.206879
Pop8_96 868.707928 2633.35688 3343.24617 2093.92029 875.946439 3617.30336 848.553495 4336.93221 4276.02607 3793.8257 2833.24219 505.497618
Pop8_97 871.797847 2631.5971 3347.62289 2102.81637 877.246323 3608.66568 850.919656 4323.17119 4261.66002 3780.70258 2830.34489 507.797293
Pop8_98 870.748707 2628.76221 3337.19037 2097.79895 875.121255 3610.72937 848.923206 4339.7108 4281.13159 3780.25053 2824.83079 508.290862
Pop8_99 872.862035 2643.86593 3348.44577 2112.76027 877.788566 3633.10902 853.504555 4313.90535 4251.13008 3790.08649 2840.53589 505.57562
Pop8_100 870.704284 2629.87773 3343.38948 2101.52431 876.119919 3623.46688 851.228695 4318.68018 4267.65323 3790.96969 2841.44382 506.203917
Pop9_1 868.813771 2636.15317 3344.18644 2111.79707 879.197109 3626.80169 852.713225 4256.23423 4318.72182 3780.81025 2829.03172 508.366609
Pop9_2 872.258944 2638.52428 3342.6048 2098.75449 873.991132 3619.83135 851.20989 4259.16862 4320.04705 3781.14711 2831.27966 506.20821
Pop9_3 875.556875 2634.66002 3349.59602 2104.9668 881.300221 3632.48121 851.372044 4275.96922 4329.3844 3775.05647 2827.30951 508.63672
Pop9_4 868.389025 2642.77836 3355.22407 2118.6067 875.39566 3618.91307 851.94864 4256.91133 4314.18817 3794.63563 2836.112 506.970954
Pop9_5 868.283443 2632.52538 3342.48082 2103.03381 875.149364 3616.58643 849.569409 4257.90834 4302.94669 3792.34792 2829.72868 505.857955
Pop9_6 871.300032 2626.4455 3338.44427 2100.90593 875.764507 3622.66618 850.378016 4274.02252 4333.51839 3798.84616 2843.58342 507.035476
Pop9_7 866.559518 2637.46933 3346.8298 2102.94406 875.429237 3612.92117 850.589003 4269.32912 4323.74714 3782.07159 2835.63127 507.204426
Pop9_8 871.839267 2634.58342 3348.53703 2100.85285 876.868077 3622.04355 849.289624 4273.17946 4332.41426 3799.64298 2839.76357 506.365668
Pop9_9 869.50888 2641.98477 3349.86312 2099.7555 875.754347 3630.16994 855.491765 4269.79595 4336.74063 3761.47503 2811.83888 507.115517
Pop9_10 873.638322 2645.36973 3353.22037 2111.32649 878.986044 3631.00472 850.983636 4250.10675 4317.18586 3765.92158 2832.37476 510.824116
Pop9_11 868.7381 2634.4544 3345.14036 2107.86435 878.074895 3628.56749 852.036079 4260.93646 4323.24834 3783.46113 2833.92757 509.776937
Pop9_12 865.714069 2626.60028 3342.461 2102.4148 877.41958 3634.72652 848.528625 4266.70489 4318.20027 3777.93515 2830.82565 507.79166
Pop9_13 865.775556 2640.90937 3344.21492 2109.02273 881.056603 3628.09175 853.596419 4259.18925 4309.5671 3781.72831 2828.95404 509.976011
Pop9_14 872.41846 2634.137 3344.64643 2101.5009 875.813552 3631.45874 851.541722 4263.17889 4315.33309 3792.08278 2829.25741 508.287586
Pop9_15 868.194538 2633.95627 3347.8569 2101.96335 875.705321 3618.26793 849.516247 4269.83522 4316.50332 3795.21822 2842.56767 508.899679
Pop9_16 867.094593 2630.13891 3335.79272 2095.83736 875.590323 3605.08286 848.008938 4269.53574 4338.68795 3786.13591 2840.53462 508.486301
Pop9_17 869.255343 2631.15843 3339.5352 2097.99738 876.77748 3620.8438 848.227881 4262.20887 4325.59191 3791.36362 2840.49564 507.320857
Pop9_18 868.171979 2632.40559 3340.02349 2101.84918 872.777112 3621.41698 851.011001 4264.04805 4331.18755 3798.19628 2841.40406 507.126303
Pop9_19 868.879094 2638.25661 3349.57509 2101.56236 881.242812 3630.00772 850.40112 4261.45585 4319.82992 3790.88672 2833.70297 507.84702
Pop9_20 869.044558 2641.83432 3349.7078 2099.00792 879.171933 3631.97981 854.424326 4262.4524 4327.16344 3789.78813 2833.06726 509.733502
Pop9_21 868.005656 2630.3451 3346.37494 2105.82193 877.070314 3627.40409 849.210577 4266.81547 4321.14952 3793.83789 2836.91298 506.430029
Pop9_22 867.993993 2621.1548 3332.7161 2108.52867 879.981852 3624.34888 850.439109 4267.05881 4334.51598 3785.67747 2829.62207 510.35774
Pop9_23 869.169604 2628.63373 3344.62364 2091.32921 872.858313 3613.485 848.705644 4265.13905 4316.84466 3799.61471 2842.84067 505.549502
Pop9_24 863.390544 2632.09309 3338.82666 2101.18288 876.353084 3625.17693 847.821745 4275.14389 4338.97036 3784.95594 2825.31439 508.595292
Pop9_25 873.470184 2636.71882 3347.14273 2103.11443 876.509799 3622.67261 851.453193 4273.59051 4320.86765 3781.23353 2830.93193 511.777757
Pop9_26 868.694354 2643.67477 3350.57357 2109.73919 878.04159 3621.50579 854.29322 4277.14749 4328.06555 3783.23084 2826.24748 508.397841
Pop9_27 860.431292 2627.07892 3340.76389 2093.55995 876.149163 3609.86781 850.152357 4265.72512 4348.33613 3784.92437 2830.41447 510.082126
Pop9_28 868.344923 2631.47515 3342.68659 2102.67166 880.991888 3623.56347 852.62314 4272.84541 4329.26454 3788.9622 2842.23099 509.098526
Pop9_29 867.37328 2636.66858 3345.64711 2095.40951 874.386039 3623.12749 849.38203 4269.03336 4337.09154 3778.86372 2834.06341 507.17697
Pop9_30 866.728835 2637.78045 3351.28684 2095.78261 878.10076 3614.54801 850.585548 4268.48526 4330.81414 3784.89792 2823.3263 509.748767
Pop9_31 875.529684 2635.13194 3349.91796 2100.65203 876.188864 3623.71511 849.978227 4271.31323 4318.73472 3780.81788 2834.6302 507.42077
Pop9_32 869.188143 2624.20138 3333.85496 2096.75068 878.925369 3628.4074 852.312706 4260.42372 4324.91082 3791.29402 2831.17195 508.605108
Pop9_33 869.443571 2637.0276 3344.84663 2099.71681 874.670873 3627.48563 849.896004 4251.98372 4311.87844 3791.04788 2846.20714 508.272839
Pop9_34 861.916627 2627.9355 3333.14591 2095.06609 875.686039 3618.20751 848.822795 4269.68243 4339.2801 3786.7609 2841.47336 509.301051
Pop9_35 866.791038 2634.05158 3340.61523 2108.51795 878.406025 3636.5629 852.058755 4260.63012 4316.87722 3783.84432 2835.8918 508.516738
Pop9_36 868.783873 2628.88116 3334.27601 2096.55498 876.028786 3615.50627 850.697104 4273.7288 4326.20411 3787.81253 2834.90072 505.701284
Pop9_37 873.011498 2637.05697 3353.7822 2102.14361 879.051733 3623.50895 851.054384 4261.11205 4320.2343 3776.58351 2838.77167 507.653316
Pop9_38 868.944506 2632.87175 3346.45368 2106.8097 877.285627 3628.46881 853.568517 4262.81627 4316.60472 3791.68985 2841.20899 509.10234
Pop9_39 866.308329 2635.26618 3337.47247 2106.25128 877.378024 3607.51131 847.0078 4266.80228 4344.81844 3791.69125 2842.47784 507.31628
Pop9_40 857.961407 2627.20217 3333.61726 2099.39397 881.404377 3620.50289 849.081085 4260.48767 4333.39911 3774.61086 2828.3769 507.110371
Pop9_41 873.331984 2637.52159 3344.61597 2106.80009 874.655659 3619.49486 849.961884 4261.73556 4325.4175 3784.39137 2827.72077 508.133594
Pop9_42 868.602372 2638.87708 3350.97162 2099.93647 877.324121 3612.98625 847.334805 4268.03392 4330.94236 3788.9812 2842.2583 506.251895
Pop9_43 866.019324 2628.78351 3336.79965 2104.78887 880.621936 3616.9575 850.131309 4272.88191 4336.55882 3788.8634 2840.30464 508.563852
Pop9_44 871.700751 2632.45945 3347.80026 2101.87503 881.161221 3628.85186 852.411304 4265.44391 4321.60845 3771.30922 2818.6403 512.872115
Pop9_45 869.638321 2629.79563 3332.75337 2098.60768 877.294385 3617.87926 849.089407 4265.90061 4329.06909 3800.41253 2840.71579 508.943365
Pop9_46 865.513176 2633.32582 3344.07714 2098.90114 877.780036 3627.98311 851.847945 4267.39615 4321.31657 3792.00562 2836.88794 510.440724
Pop9_47 863.010374 2634.0775 3340.05048 2102.75663 876.775058 3619.43677 850.360099 4274.22147 4333.29206 3782.76279 2835.17764 510.16023
Pop9_48 876.944795 2634.03792 3346.02049 2105.81231 876.748349 3627.14866 851.488294 4252.1601 4308.43299 3794.91385 2838.46505 507.016392
