#Cfactor 0.0292987876
Recipient Pop1 Pop2 Pop3 Pop4 Pop5 Pop6 Pop7 Pop8 Pop9 Pop11 Pop12 Pop13
Pop9_48 861.079611 2616.64459 3324.57079 2090.49467 880.138639 3621.94312 848.62052 4272.82061 4332.61236 3783.76051 2837.74971 513.519981
Pop9_49 863.133664 2609.32008 3322.66738 2086.56739 879.794159 3617.44309 847.009715 4269.4429 4329.33919 3788.00397 2828.78746 510.900386
Pop9_50 868.293687 2616.593 3332.52384 2091.23246 878.869122 3621.70355 847.274857 4275.75011 4322.1043 3782.01252 2828.01508 514.375752
Pop9_51 863.163804 2614.50391 3323.37477 2090.60229 876.958846 3614.8413 846.968563 4266.06027 4321.68471 3797.67243 2836.4873 510.213847
Pop9_52 866.086319 2613.11084 3317.44404 2085.69323 877.343777 3622.19571 845.862533 4271.66758 4328.82754 3796.37442 2843.9244 513.424086
Pop9_53 858.24046 2620.53678 3334.66905 2083.12768 877.931531 3619.81847 845.400764 4276.07258 4343.09172 3793.75213 2834.98534 512.880469
Pop9_54 870.665375 2618.69998 3325.8999 2086.77095 879.241349 3619.00378 846.99716 4262.05199 4329.67435 3795.09269 2833.2824 511.318231
Pop9_55 868.560597 2605.03031 3311.919 2093.73793 878.232898 3614.83062 847.240901 4249.88553 4335.77423 3801.4546 2845.87082 511.961118
Pop9_56 865.285189 2612.82185 3323.70136 2088.69265 878.546432 3624.30408 844.335837 4267.53883 4337.19236 3795.26697 2847.15686 511.453817
Pop9_57 862.700402 2612.4953 3321.9837 2098.7866 879.422621 3622.29815 847.410151 4279.16218 4340.95755 3779.79113 2829.06955 509.881921
Pop9_58 859.855369 2611.45793 3327.38271 2094.603 882.077406 3621.7788 849.953911 4264.25654 4326.40121 3783.02026 2823.08018 513.84197
Pop9_59 862.136 2612.6738 3320.28471 2093.77584 881.819403 3620.54201 850.382291 4267.67698 4315.15186 3783.31846 2837.15207 514.268862
Pop9_60 862.839551 2608.15815 3314.43673 2086.06532 878.036615 3617.79563 843.388932 4275.79688 4330.36429 3792.94458 2841.93982 513.025787
Pop9_61 863.56662 2617.5122 3323.77468 2092.27637 879.686246 3632.54161 848.626061 4270.98967 4322.77697 3773.87859 2821.60004 511.845999
Pop9_62 870.103896 2611.3446 3315.93781 2087.34557 883.071657 3628.16083 849.195156 4260.12616 4330.31521 3796.11166 2845.40266 512.233342
Pop9_63 860.39883 2618.50492 3323.35987 2095.90375 881.185125 3634.63518 850.178223 4263.97022 4325.11556 3792.3831 2839.61735 512.901576
Pop9_64 865.259994 2603.41156 3309.36689 2082.69768 877.697903 3609.22203 843.05372 4275.54503 4345.27101 3795.73325 2833.45202 511.781917
Pop9_65 862.393906 2606.26456 3316.40536 2082.36911 879.699505 3621.43343 847.100767 4268.37776 4346.34157 3790.74957 2834.24994 511.177271
Pop9_66 868.308484 2612.52967 3318.54572 2098.94357 878.929465 3616.86696 841.86735 4274.42515 4330.23455 3801.32779 2842.14974 512.983643
Pop9_67 865.489644 2623.12703 3329.2184 2089.23968 881.173801 3622.56979 846.891729 4258.38014 4324.14439 3782.76673 2830.06404 511.464084
Pop9_68 863.046519 2616.01178 3325.11708 2095.7713 878.934715 3631.18549 847.288356 4259.83022 4323.41506 3798.40926 2847.84231 515.202867
Pop9_69 864.072027 2604.87173 3309.33828 2084.20491 875.498697 3605.14022 840.043636 4277.77202 4339.71203 3803.27531 2847.19517 510.339704
Pop9_70 864.339704 2610.02498 3327.68012 2096.67807 880.763888 3633.63735 848.903691 4264.72924 4315.13373 3811.20517 2847.1227 513.976169
Pop9_71 871.284592 2623.97904 3337.11353 2096.28925 879.625565 3624.1119 845.552904 4270.6372 4334.79729 3773.15252 2825.1603 514.636571
Pop9_72 863.332317 2620.00198 3323.13101 2101.47828 882.428357 3621.04154 846.098456 4264.90911 4319.73945 3787.86275 2831.7399 513.110977
Pop9_73 870.307777 2621.59664 3342.31071 2097.20802 880.998314 3633.14969 849.499275 4250.4984 4313.606 3774.25237 2824.73675 513.879211
Pop9_74 867.162684 2613.07695 3321.55472 2086.22541 882.206285 3622.27911 845.530097 4264.54009 4312.64527 3797.65189 2839.66036 510.967966
Pop9_75 860.781863 2613.84337 3320.58395 2089.19128 877.455855 3624.84274 847.48374 4271.22646 4339.59998 3786.00963 2832.25649 513.387279
Pop9_76 869.25415 2620.76416 3322.67259 2092.84311 877.493356 3627.40006 849.038236 4278.37287 4339.98874 3789.87343 2833.302 511.921182
Pop9_77 873.138427 2611.25483 3311.02212 2081.86755 878.030717 3603.90853 840.43371 4252.02849 4323.12917 3799.39142 2841.03609 511.765564
Pop9_78 862.314784 2609.90196 3318.89581 2092.16459 879.770229 3615.50744 846.039979 4257.3896 4324.64253 3790.95888 2831.91745 512.579235
Pop9_79 864.080778 2621.28373 3328.85321 2094.68018 878.825429 3623.15165 846.51019 4262.27596 4330.64414 3789.17078 2830.62723 511.961026
Pop9_80 864.503524 2620.26924 3320.25791 2090.81288 881.737832 3623.33117 845.660757 4260.7547 4331.04143 3788.14689 2837.68512 514.846302
Pop9_81 866.408272 2615.10266 3325.02888 2084.65402 880.195151 3627.69984 847.890743 4260.57632 4325.10298 3777.32034 2828.22205 512.156494
Pop9_82 868.788792 2617.76703 3326.23139 2093.28266 878.525421 3624.57578 845.773501 4255.07342 4320.65747 3793.99815 2841.65848 514.595308
Pop9_83 866.507645 2618.52618 3326.51529 2100.38246 882.316966 3637.46356 848.83296 4270.74356 4326.98 3765.85025 2822.6767 514.138347
Pop9_84 864.579505 2619.23205 3326.1307 2092.92886 875.107196 3621.79093 846.676478 4259.4775 4308.888 3811.82802 2840.10599 513.222282
Pop9_85 862.18661 2619.88816 3325.78095 2090.45806 880.656051 3629.4818 849.396731 4259.7744 4318.83205 3783.86587 2833.53258 510.841158
Pop9_86 869.834554 2616.09164 3330.27108 2092.23921 880.020777 3624.33366 848.509774 4260.8086 4318.17341 3803.21507 2849.18476 513.135125
Pop9_87 866.007044 2616.60329 3314.1974 2090.21483 876.789325 3622.90397 845.096444 4258.31537 4317.55085 3787.59303 2829.22627 512.99357
Pop9_88 866.1018 2618.48402 3325.0586 2092.33592 881.364546 3634.66476 846.914035 4243.24769 4311.33926 3775.13971 2826.77996 514.745295
Pop9_89 858.415294 2608.7119 3313.55494 2097.37417 879.310509 3616.9111 845.642762 4268.96889 4315.57172 3797.15994 2837.75157 512.148487
Pop9_90 858.212436 2615.75306 3325.15513 2082.53921 878.310221 3624.84017 845.50701 4262.24226 4328.34952 3805.63015 2841.30604 510.953973
Pop9_91 869.760008 2616.39501 3327.50735 2088.41052 880.339069 3621.73909 846.983247 4268.36353 4323.66146 3779.6332 2819.65316 511.633636
Pop9_92 864.875633 2615.07503 3319.84761 2085.05315 877.322169 3614.38375 845.902654 4266.02912 4321.72733 3812.03352 2851.55903 511.876759
Pop9_93 861.494902 2613.99904 3320.84258 2082.24221 878.668125 3609.64171 844.533508 4279.59333 4335.6268 3795.4785 2835.14313 511.622704
Pop9_94 869.65366 2615.52967 3325.12587 2089.28742 877.794379 3624.71126 846.811846 4258.2005 4319.11902 3791.58408 2837.1033 512.881891
Pop9_95 862.107811 2603.7313 3309.47257 2087.2838 877.014067 3611.77499 841.052566 4288.07313 4341.02977 3790.05827 2833.69634 509.911231
Pop9_96 864.683184 2618.86467 3324.29301 2089.80716 878.636982 3630.24715 847.202092 4255.25365 4305.51976 3797.81844 2841.44518 513.133453
Pop9_97 864.203875 2624.06116 3329.55587 2094.51903 880.834942 3630.60515 848.156418 4271.10775 4325.80271 3788.09923 2828.19302 514.750318
Pop9_98 866.57716 2621.92625 3327.08045 2091.79061 881.528485 3625.77448 847.922266 4270.98545 4328.72242 3784.1582 2826.47269 513.604936
Pop9_99 863.676307 2617.50349 3324.88918 2096.86229 883.723617 3626.73249 847.964181 4278.03402 4331.51311 3781.82713 2836.40369 513.112784
Pop9_100 863.797271 2623.41664 3322.50954 2097.7969 878.924884 3619.22283 847.874547 4274.47159 4324.39426 3790.90982 2831.26253 511.631088
Pop11_1 859.902228 2598.34187 3296.17257 2074.15606 855.482215 3527.66429 842.605216 3797.49937 3792.62972 4537.76395 3313.61297 499.148173
Pop11_2 860.594366 2604.19224 3307.07295 2069.1837 856.389976 3533.37248 839.231272 3792.41486 3784.26877 4542.67076 3292.20841 499.928027
Pop11_3 848.978859 2595.00221 3288.20789 2066.12687 855.143206 3531.64646 839.39559 3785.82184 3779.6596 4547.36794 3310.12606 498.413799
Pop11_4 856.559278 2602.47623 3305.32707 2075.96756 856.981235 3537.36572 842.054885 3786.1277 3786.64648 4548.81423 3300.22599 500.414978
Pop11_5 856.084734 2594.3094 3291.42863 2068.36809 853.841404 3530.68782 840.047433 3780.20469 3782.22896 4550.58582 3296.43285 497.120415
Pop11_6 859.394245 2590.03289 3289.82219 2071.38873 857.886355 3534.61885 842.529379 3785.72425 3792.33126 4537.92889 3302.34644 499.574206
Pop11_7 860.986013 2602.09328 3297.29698 2073.65768 857.774591 3540.22261 840.245358 3789.93001 3797.85437 4531.63002 3292.97112 499.051849
Pop11_8 853.305388 2598.83363 3296.86 2074.36617 857.279664 3531.54074 838.945557 3800.58125 3795.69501 4556.78396 3297.16434 500.119403
Pop11_9 857.280727 2593.40807 3292.66839 2071.18237 856.325911 3533.51806 841.13279 3796.31917 3801.0584 4546.53042 3291.76943 499.193396
Pop11_10 855.672171 2599.25972 3297.28749 2083.39095 858.368519 3537.87584 843.702432 3785.48337 3784.96853 4538.97354 3304.83853 500.441943
Pop11_11 855.264586 2593.07125 3294.41571 2072.19394 855.249875 3528.18813 840.127406 3778.77336 3781.63695 4558.0847 3321.19059 497.948389
Pop11_12 863.465307 2602.55167 3302.6481 2070.09258 856.689221 3536.87339 840.893696 3778.45668 3778.40939 4558.87031 3306.08414 500.227485
Pop11_13 860.151844 2599.71723 3301.26282 2077.88045 857.918052 3535.8549 840.794368 3787.32279 3790.08921 4532.85019 3297.28853 499.734762
Pop11_14 856.804521 2598.55378 3297.08471 2076.5424 855.13441 3537.39748 841.834964 3790.20532 3791.80945 4548.31347 3296.20365 498.691797
Pop11_15 853.933429 2594.31823 3290.49477 2073.45667 855.203941 3538.13407 839.789547 3789.59154 3793.04863 4565.38401 3307.28452 497.729602
Pop11_16 857.49457 2582.77738 3289.73175 2062.72513 855.731867 3526.82701 838.738984 3790.6233 3795.58219 4568.98014 3302.2388 496.642153
Pop11_17 857.227917 2597.72318 3295.47604 2074.6478 857.07307 3528.63572 841.046106 3787.15993 3791.17434 4554.84227 3307.19152 498.924826
Pop11_18 858.000659 2594.52772 3294.09913 2062.29012 857.129931 3532.04813 837.651163 3778.24002 3781.27649 4559.33749 3308.25646 497.501596
Pop11_19 854.612166 2596.77669 3289.76496 2075.74531 856.111249 3532.1224 842.336216 3785.87934 3786.93044 4532.38676 3308.35921 498.949361
Pop11_20 860.113762 2597.34745 3298.96623 2075.36782 857.803853 3538.25769 842.876188 3787.29509 3788.11148 4564.5198 3296.38383 497.594919
Pop11_21 855.485062 2590.87168 3290.84527 2070.27421 854.886067 3526.33056 837.965456 3781.31856 3786.13495 4554.03914 3305.29818 498.325235
Pop11_22 856.035156 2595.92593 3297.81654 2074.94687 854.667576 3530.82653 838.634066 3787.90081 3788.70449 4532.93094 3297.79568 498.477315
Pop11_23 851.126811 2587.26587 3292.55687 2065.35075 855.596386 3531.43801 841.896931 3803.74118 3796.15656 4554.9333 3303.82935 499.072397
Pop11_24 858.323353 2591.6473 3291.18236 2075.12616 854.935771 3536.60374 843.923765 3770.23086 3780.09106 4550.16738 3306.60257 498.976521
Pop11_25 855.730555 2597.50747 3300.64956 2074.37997 854.565645 3532.79544 839.284385 3779.53134 3787.78717 4544.48257 3303.77893 499.807077
Pop11_26 855.252462 2603.68175 3302.61675 2076.72605 857.837603 3533.48853 840.143571 3798.17121 3795.32437 4538.01949 3298.82445 499.199698
Pop11_27 854.714734 2597.16402 3299.73804 2078.19825 857.218072 3543.32899 843.441751 3783.82309 3781.56723 4546.07126 3282.11225 498.814702
Pop11_28 857.605493 2594.95318 3296.44563 2074.15644 857.654474 3534.6958 836.59961 3792.20679 3789.03411 4557.20106 3310.47791 499.997769
Pop11_29 858.577273 2597.89904 3302.28348 2079.24813 855.918327 3539.69694 844.462149 3771.7293 3766.89202 4553.66988 3294.04411 496.690637
Pop11_30 859.106689 2596.60135 3291.46743 2078.06348 856.838069 3533.66558 842.140655 3790.78654 3790.89458 4537.68192 3299.07484 499.050676
Pop11_31 859.829384 2603.23182 3300.75279 2074.21174 857.064638 3531.21111 838.043456 3776.70136 3778.01964 4555.2233 3313.89651 498.230962
Pop11_32 853.188039 2587.31229 3287.07447 2072.69375 854.219582 3527.23915 839.773443 3780.86224 3782.39198 4558.81779 3312.78591 498.887596
Pop11_33 854.534717 2593.63368 3292.91302 2079.03595 856.231115 3524.20542 841.584479 3784.42808 3786.88322 4562.15916 3293.8973 497.478695
Pop11_34 856.749113 2596.26927 3296.16968 2074.86093 856.734634 3538.1032 839.66692 3799.79217 3799.84422 4535.35102 3301.81762 500.145008
Pop11_35 854.171769 2596.43543 3300.53393 2073.79604 855.764682 3533.19026 841.661981 3783.64545 3788.11746 4550.8031 3294.09203 497.773779
Pop11_36 858.348689 2593.43131 3292.95205 2077.89724 855.454015 3530.91018 838.191483 3794.83911 3796.33772 4544.76614 3308.70147 498.628564
Pop11_37 861.649955 2602.62364 3301.14887 2073.12639 857.391365 3531.26167 842.067518 3800.69298 3800.83294 4555.61719 3305.51412 501.712624
Pop11_38 856.863048 2593.3454 3291.64465 2069.72528 855.857704 3532.07106 842.292567 3793.72294 3801.38477 4549.3903 3299.32236 497.673135
Pop11_39 857.7306 2598.83845 3294.54747 2064.22519 858.196145 3539.24898 841.737673 3771.43396 3774.47613 4558.17843 3313.76129 499.667225
Pop11_40 855.834936 2587.59262 3294.53258 2061.70084 854.114392 3528.6124 840.749136 3782.09643 3785.80094 4551.45732 3298.61936 499.456024
Pop11_41 855.314678 2586.56248 3286.45309 2077.61646 855.356651 3525.13227 840.521012 3789.75039 3790.11926 4561.70346 3318.55881 498.838276
Pop11_42 854.928359 2599.57087 3299.88311 2071.25443 858.44754 3535.08678 839.558591 3784.06359 3786.46898 4550.21076 3306.51333 499.163405
Pop11_43 857.657891 2588.06079 3281.52451 2070.65969 856.792696 3526.45981 837.342645 3784.87612 3785.78797 4558.88398 3321.1365 499.011073
Pop11_44 856.831677 2594.26038 3292.93689 2071.27477 856.624157 3525.20071 839.912434 3787.54003 3791.63574 4544.49371 3300.21726 498.242361
Pop11_45 855.820233 2602.27744 3296.42328 2079.72506 858.421691 3539.46576 841.445845 3777.70276 3783.71286 4540.49446 3303.867 501.422163
Pop11_46 851.203309 2594.57367 3292.84613 2073.24485 856.755659 3536.46886 840.278975 3781.28735 3783.44057 4552.62503 3306.04076 500.751318
Pop11_47 856.433933 2600.11178 3298.96266 2085.69556 854.219927 3529.08672 842.883921 3779.90829 3782.0029 4553.12483 3307.8925 498.288666
Pop11_48 854.755691 2593.97696 3288.08714 2072.70161 854.315049 3527.02987 839.371565 3790.87991 3787.20375 4560.00495 3308.12071 496.970833
Pop11_49 854.505316 2597.02045 3298.2183 2074.83536 855.498837 3532.05591 838.787916 3772.88269 3777.19945 4573.21473 3312.65316 497.86206
Pop11_50 857.366343 2594.37886 3301.68721 2075.02457 854.941711 3528.77657 840.095547 3776.82923 3781.69018 4536.77467 3318.16194 496.732112
Pop11_51 855.435368 2598.54985 3296.07533 2070.51742 858.132223 3528.99385 839.519176 3789.48947 3792.79103 4555.08663 3302.88672 497.565373
Pop11_52 860.618466 2594.63122 3289.35954 2068.19768 852.803903 3532.39749 838.517493 3780.35287 3779.80248 4543.76879 3306.20751 498.943998
Pop11_53 852.858298 2594.37657 3293.96142 2071.63047 854.923453 3535.8506 840.026807 3785.32152 3786.35592 4543.83189 3293.44127 496.295984
Pop11_54 849.882526 2577.82313 3278.22926 2061.70802 855.416119 3523.81458 840.769777 3801.49665 3798.0498 4555.93452 3306.20603 499.490409
Pop11_55 850.126171 2590.74643 3289.45563 2062.19329 854.247121 3527.7863 836.804423 3796.49087 3793.7756 4567.56848 3313.43907 497.51869
Pop11_56 858.757591 2601.06693 3296.23619 2071.06425 854.100117 3530.9701 839.900159 3794.99405 3796.79368 4552.39135 3301.67716 498.976623
Pop11_57 858.406365 2586.49417 3293.86942 2074.96194 854.972314 3526.41199 838.18841 3780.23121 3785.13966 4554.8857 3312.03741 496.438984
Pop11_58 863.595758 2607.24831 3309.3446 2079.85417 859.272709 3536.94759 842.731341 3778.58915 3779.57811 4532.68043 3297.97019 499.399432
Pop11_59 859.690224 2599.28543 3297.2983 2079.23641 854.566664 3543.59828 839.880893 3789.98001 3788.99501 4551.64832 3309.79099 497.306444
Pop11_60 852.45968 2593.41752 3296.27668 2075.46118 857.62116 3539.39184 842.018747 3780.61288 3783.58138 4554.85864 3312.26076 500.747297
Pop11_61 861.959716 2598.39323 3301.56932 2084.10422 855.040639 3534.25102 840.156871 3775.82564 3778.86682 4536.20699 3286.09586 498.481335
Pop11_62 856.888176 2596.13612 3298.71653 2076.6927 856.166578 3528.0802 838.363248 3797.21732 3799.48295 4540.54302 3297.3926 498.822574
Pop11_63 861.14329 2603.78061 3310.26763 2085.50371 858.850193 3533.92633 841.656508 3773.75887 3778.00412 4540.41406 3300.48573 499.775369
Pop11_64 853.793985 2591.21754 3295.16997 2068.08199 855.207239 3528.9732 838.854056 3784.1095 3785.33198 4564.2257 3305.23051 498.719796
Pop11_65 852.70795 2594.70528 3289.30359 2075.09721 856.855259 3534.06079 840.752464 3795.13318 3790.67994 4561.23377 3302.72059 499.174944
Pop11_66 858.009613 2599.21049 3297.33668 2073.76792 853.907178 3530.39795 836.718511 3795.26085 3797.11442 4533.50157 3299.22575 497.513968
Pop11_67 855.486601 2599.66457 3296.8543 2079.25055 859.605631 3534.43948 841.312554 3783.99499 3781.99212 4547.18834 3288.65024 500.868516
Pop11_68 855.855219 2600.62603 3293.79793 2082.24296 855.539764 3536.71828 841.424994 3780.10499 3787.59406 4540.59736 3300.00022 498.184093
Pop11_69 850.667339 2595.72763 3293.06836 2070.66977 853.377221 3540.56737 839.782502 3779.70998 3788.10221 4561.02954 3303.59566 499.092803
Pop11_70 860.588479 2594.04038 3296.62527 2069.76495 856.970544 3533.49017 840.246534 3793.23464 3791.09914 4554.54116 3298.20073 498.817194
Pop11_71 856.88229 2593.63284 3298.22073 2077.57147 855.813326 3539.12423 841.064524 3778.72277 3787.36168 4541.17564 3302.65845 499.905544
Pop11_72 852.391049 2595.23068 3292.78456 2073.88725 855.415792 3530.80795 839.71718 3789.05994 3787.93584 4540.95857 3296.64631 498.680914
Pop11_73 852.006644 2590.63798 3289.08386 2063.54559 854.80328 3532.26382 836.912617 3793.19332 3785.82451 4556.27274 3313.55448 498.675645
Pop11_74 852.759392 2591.64976 3289.81123 2069.80765 856.485101 3537.51235 843.755524 3768.80019 3779.91892 4561.32488 3321.97042 500.098525
Pop11_75 850.609143 2587.7374 3284.20327 2066.2896 855.73138 3521.45279 837.394343 3778.79378 3782.94347 4566.25238 3315.41812 499.031028
Pop11_76 856.999761 2595.72532 3299.18688 2071.9963 853.597633 3533.90181 842.64946 3780.83051 3778.91196 4548.29558 3302.15409 498.889235
Pop11_77 856.966733 2598.0346 3300.03289 2074.99769 856.800592 3528.14762 838.137428 3777.04129 3775.94086 4563.59239 3311.21233 500.068116
Pop11_78 855.827785 2594.725 3286.71962 2065.3457 856.476668 3527.24456 836.897299 3797.52258 3801.0858 4537.54133 3303.51424 498.346403
Pop11_79 856.678489 2595.4618 3291.74319 2074.6745 854.490295 3530.33568 839.449219 3781.4067 3783.30148 4567.52385 3314.65095 498.496457
Pop11_80 854.530782 2595.96447 3297.41577 2070.58637 856.944805 3536.69098 840.206409 3786.57334 3788.01695 4551.9737 3305.34814 500.027031
Pop11_81 858.593176 2593.08103 3294.17806 2067.74026 854.887766 3522.51664 837.688328 3794.40681 3795.95275 4538.43663 3305.13818 498.549144
Pop11_82 857.857016 2599.86899 3302.52345 2077.7215 859.537216 3530.71691 844.515635 3776.86351 3776.21173 4554.53087 3309.20996 499.285219
Pop11_83 857.054797 2604.84244 3302.22622 2075.87388 858.995622 3542.01752 843.367264 3775.5118 3782.24532 4545.12349 3293.43196 498.165343
Pop11_84 861.934331 2586.26288 3287.85003 2068.13706 854.611541 3530.22674 837.52647 3777.34436 3788.11112 4560.17167 3319.36472 496.998622
Pop11_85 857.289245 2592.92778 3289.67966 2072.06401 854.730215 3529.11154 838.28971 3784.65422 3782.14566 4567.14983 3316.29841 497.048609
Pop11_86 859.053966 2605.47371 3308.2816 2074.63555 856.891019 3537.00076 842.649674 3789.33747 3789.00339 4535.7065 3292.79205 500.12887
Pop11_87 853.296083 2589.62006 3299.2962 2072.9139 854.733262 3530.60943 840.483131 3776.39364 3780.15701 4561.23197 3311.0281 498.892
Pop11_88 854.619507 2598.43272 3301.54244 2075.45427 857.0178 3539.60453 840.101586 3784.05184 3788.26676 4550.43364 3304.65238 499.064826
Pop11_89 861.153667 2595.9207 3284.92554 2072.35277 853.042127 3535.32309 840.118857 3783.92014 3782.60068 4552.3225 3312.40226 497.879252
Pop11_90 856.088022 2601.88557 3302.36311 2081.49751 856.490389 3533.04766 841.972886 3774.04905 3769.31075 4541.38343 3298.88568 500.602723
Pop11_91 859.116079 2595.18555 3298.80122 2076.44858 856.67831 3532.33787 842.592755 3786.63887 3784.31373 4556.95777 3296.62534 498.941939
Pop11_92 863.526688 2601.83239 3299.58304 2082.92946 856.977748 3541.80344 843.265923 3786.73955 3785.46069 4542.28695 3299.19227 498.573045
Pop11_93 856.255703 2606.66686 3308.43955 2077.12849 856.186399 3530.1109 841.916693 3788.0734 3788.24613 4550.07304 3300.75264 499.050212
Pop11_94 856.997878 2586.83592 3283.11178 2072.52819 856.062372 3527.08184 839.964261 3802.05066 3801.37969 4557.22717 3311.58384 497.778696
Pop11_95 853.143288 2590.89265 3303.87519 2074.69366 857.64907 3530.99626 842.986506 3791.29432 3787.24035 4545.22739 3296.44293 498.901156
Pop11_96 859.618611 2595.13988 3289.40609 2082.91963 857.629851 3546.36579 842.856611 3781.77499 3784.98319 4539.32289 3297.27882 499.872313
Pop11_97 845.751994 2606.02915 3306.31003 2066.64192 854.92437 3526.73647 839.645615 3800.54356 3798.0112 4539.07701 3301.06268 499.219944
Pop11_98 857.454173 2591.05409 3290.73748 2068.28316 854.568094 3524.97101 839.410697 3790.83631 3788.95055 4550.58877 3314.27093 499.443639
Pop11_99 857.17375 2595.82483 3300.01316 2073.5139 854.415805 3526.10224 839.192849 3790.49557 3786.95109 4554.98886 3310.3086 498.507535
Pop11_100 859.747343 2593.78699 3297.24343 2073.78524 855.16311 3532.35763 838.252672 3793.09611 3795.5141 4527.96539 3297.90884 497.704605
Pop12_1 858.551296 2595.9518 3300.35727 2066.65681 855.879595 3532.7981 839.126595 3800.60136 3796.86264 4416.53917 3416.24069 500.667107
Pop12_2 857.416399 2604.46292 3303.07277 2072.80331 853.508123 3520.34199 835.623927 3789.36113 3787.18398 4428.15075 3441.6288 500.435645
Pop12_3 860.362907 2595.6689 3294.07558 2074.22851 853.806326 3525.24051 841.273147 3785.30307 3785.08176 4433.17511 3434.00309 499.303531
Pop12_4 862.374063 2597.71307 3299.94418 2076.853 855.980841 3537.10267 839.82053 3780.63977 3786.12644 4412.1938 3419.42214 500.073151
Pop12_5 855.27515 2588.61321 3278.1526 2069.30712 855.806566 3524.83686 838.300791 3804.96912 3798.73614 4436.04791 3432.54622 497.027214
Pop12_6 858.099946 2590.30243 3289.65896 2072.15135 857.473556 3531.24654 839.628098 3800.67975 3807.72644 4423.5481 3435.43461 500.138546
Pop12_7 864.29377 2596.52878 3299.18679 2080.60639 856.804774 3535.09204 841.126336 3784.23046 3788.07918 4422.46468 3418.60092 500.508353
Pop12_8 854.022587 2583.23565 3278.82852 2063.52553 856.755911 3528.84355 838.241983 3803.89976 3799.48016 4440.15022 3442.95442 499.67706
Pop12_9 856.869935 2590.3659 3291.8351 2069.63838 856.187775 3530.37021 839.742437 3790.19465 3788.98504 4422.84142 3425.94631 497.403123
Pop12_10 852.077356 2596.64927 3294.04594 2076.12442 857.37141 3526.20118 842.722813 3787.55315 3792.8991 4416.16128 3418.77179 498.946104
Pop12_11 859.057314 2596.61111 3292.35644 2076.92585 855.081266 3521.45454 838.837455 3787.10734 3793.38817 4424.43073 3439.98407 499.992157
Pop12_12 853.785073 2593.80178 3291.80974 2071.10738 855.954296 3529.53474 840.081775 3793.87826 3790.92345 4431.21541 3417.56937 499.904946
Pop12_13 864.582663 2596.30565 3298.75644 2071.75628 858.682082 3535.67713 839.618263 3784.65613 3781.38655 4429.45228 3428.3349 499.540679
Pop12_14 855.729881 2595.70599 3293.3631 2065.39611 855.611929 3525.98673 839.731344 3798.81682 3793.20014 4411.83498 3426.76115 499.089864
Pop12_15 855.388803 2591.26345 3298.60207 2077.67644 858.510647 3531.83046 840.041545 3792.07704 3795.80167 4411.70381 3422.78254 499.928104
Pop12_16 858.578508 2603.93557 3315.70934 2079.90172 860.092646 3554.93939 843.276108 3787.82567 3795.39353 4418.54837 3410.35234 499.463912
Pop12_17 852.618966 2602.91711 3306.35122 2076.09326 859.067771 3542.24748 841.533999 3790.75398 3792.54481 4410.06875 3404.98412 501.279671
Pop12_18 860.211383 2600.82903 3299.2647 2077.4575 856.225544 3522.34817 840.778335 3770.42185 3766.66014 4434.76561 3425.65936 500.558667
Pop12_19 857.54739 2598.03681 3295.02935 2080.14338 861.106199 3542.21637 842.607903 3787.90934 3782.44233 4415.53989 3431.37761 501.72852
Pop12_20 855.801963 2595.97906 3299.43401 2074.39479 858.557398 3536.96281 840.60588 3785.07959 3785.39871 4421.32659 3424.35647 501.107345
Pop12_21 855.512759 2604.49453 3300.25637 2077.84275 856.640183 3534.08852 842.647212 3787.76873 3786.39089 4420.47221 3431.15514 500.970742
Pop12_22 858.098986 2597.63567 3298.78026 2073.98504 859.295434 3534.6196 841.130236 3796.92447 3800.97441 4426.11764 3421.52311 500.556665
Pop12_23 855.876035 2596.02262 3296.28757 2072.38225 857.300871 3534.82618 841.82506 3782.06913 3783.37911 4423.06587 3432.80753 498.202056
Pop12_24 860.211673 2599.07384 3304.71881 2072.37837 857.897888 3535.51524 842.778258 3792.93745 3790.71563 4415.87282 3422.62924 498.929287
Pop12_25 852.791819 2599.15639 3304.07903 2072.23981 856.655069 3537.76259 839.977423 3789.27256 3793.97709 4408.62163 3436.05358 501.401643
Pop12_26 860.071394 2591.86926 3290.98356 2077.21399 855.411156 3537.35195 840.040011 3802.3589 3810.84394 4419.15827 3426.20426 501.443126
Pop12_27 859.653839 2600.23833 3300.02975 2072.36471 857.920198 3533.10653 842.99222 3779.62355 3782.81063 4440.70599 3418.60092 500.652999
Pop12_28 860.88087 2598.07884 3295.44624 2073.71015 855.501931 3530.64706 839.292602 3787.8522 3782.41255 4426.68065 3429.26787 499.849323
Pop12_29 860.252765 2593.50668 3294.06361 2073.78539 856.286291 3534.35063 839.944541 3782.43292 3794.83904 4430.47508 3424.95036 499.851283
Pop12_30 859.397587 2600.32815 3303.14246 2076.02629 856.890977 3537.64891 845.238339 3781.3523 3787.42442 4407.54814 3412.28897 501.300675
Pop12_31 863.175347 2603.60636 3305.23187 2075.5052 858.810757 3535.1493 842.918103 3793.91891 3788.90203 4412.82331 3413.47646 499.789435
Pop12_32 865.317131 2596.79414 3293.03285 2071.26659 855.11994 3532.31374 838.428087 3788.22957 3784.66075 4438.27758 3430.9715 499.425144
